image_id,width,height,bbox,source
13b0e960a,1024,1024,"[1001.0, 470.0, 23.0, 41.0]",ethz_1
13b0e960a,1024,1024,"[881.0, 980.0, 66.0, 44.0]",ethz_1
13b0e960a,1024,1024,"[0.0, 206.0, 79.0, 90.0]",ethz_1
13b0e960a,1024,1024,"[167.0, 90.0, 114.0, 55.0]",ethz_1
13b0e960a,1024,1024,"[197.0, 51.0, 112.0, 43.0]",ethz_1
13b0e960a,1024,1024,"[662.0, 932.0, 97.0, 54.0]",ethz_1
13b0e960a,1024,1024,"[394.0, 199.0, 72.0, 69.0]",ethz_1
13b0e960a,1024,1024,"[843.0, 294.0, 110.0, 68.0]",ethz_1
13b0e960a,1024,1024,"[410.0, 52.0, 88.0, 58.0]",ethz_1
13b0e960a,1024,1024,"[492.0, 678.0, 82.0, 39.0]",ethz_1
13b0e960a,1024,1024,"[671.0, 900.0, 101.0, 51.0]",ethz_1
13b0e960a,1024,1024,"[637.0, 506.0, 79.0, 33.0]",ethz_1
13b0e960a,1024,1024,"[4.0, 354.0, 140.0, 102.0]",ethz_1
13b0e960a,1024,1024,"[431.0, 87.0, 102.0, 73.0]",ethz_1
13b0e960a,1024,1024,"[232.0, 800.0, 87.0, 32.0]",ethz_1
13b0e960a,1024,1024,"[577.0, 475.0, 59.0, 58.0]",ethz_1
13b0e960a,1024,1024,"[720.0, 799.0, 65.0, 37.0]",ethz_1
13b0e960a,1024,1024,"[173.0, 618.0, 108.0, 72.0]",ethz_1
13b0e960a,1024,1024,"[189.0, 326.0, 85.0, 61.0]",ethz_1
13b0e960a,1024,1024,"[550.0, 5.0, 99.0, 61.0]",ethz_1
13b0e960a,1024,1024,"[77.0, 697.0, 97.0, 43.0]",ethz_1
13b0e960a,1024,1024,"[137.0, 441.0, 121.0, 61.0]",ethz_1
13b0e960a,1024,1024,"[200.0, 155.0, 105.0, 42.0]",ethz_1
13b0e960a,1024,1024,"[948.0, 696.0, 60.0, 48.0]",ethz_1
13b0e960a,1024,1024,"[0.0, 959.0, 70.0, 65.0]",ethz_1
13b0e960a,1024,1024,"[118.0, 621.0, 93.0, 58.0]",ethz_1
13b0e960a,1024,1024,"[302.0, 386.0, 126.0, 69.0]",ethz_1
13b0e960a,1024,1024,"[267.0, 334.0, 112.0, 48.0]",ethz_1
13b0e960a,1024,1024,"[664.0, 738.0, 67.0, 38.0]",ethz_1
13b0e960a,1024,1024,"[122.0, 747.0, 95.0, 35.0]",ethz_1
13b0e960a,1024,1024,"[333.0, 8.0, 106.0, 57.0]",ethz_1
13b0e960a,1024,1024,"[412.0, 822.0, 95.0, 47.0]",ethz_1
13b0e960a,1024,1024,"[685.0, 358.0, 85.0, 53.0]",ethz_1
13b0e960a,1024,1024,"[294.0, 497.0, 62.0, 50.0]",ethz_1
13b0e960a,1024,1024,"[853.0, 411.0, 78.0, 48.0]",ethz_1
13b0e960a,1024,1024,"[360.0, 48.0, 82.0, 74.0]",ethz_1
13b0e960a,1024,1024,"[213.0, 875.0, 88.0, 41.0]",ethz_1
13b0e960a,1024,1024,"[173.0, 999.0, 122.0, 25.0]",ethz_1
13b0e960a,1024,1024,"[74.0, 575.0, 99.0, 34.0]",ethz_1
13b0e960a,1024,1024,"[782.0, 496.0, 124.0, 46.0]",ethz_1
13b0e960a,1024,1024,"[438.0, 812.0, 99.0, 49.0]",ethz_1
13b0e960a,1024,1024,"[67.0, 1004.0, 70.0, 20.0]",ethz_1
13b0e960a,1024,1024,"[101.0, 488.0, 87.0, 38.0]",ethz_1
13b0e960a,1024,1024,"[308.0, 901.0, 73.0, 37.0]",ethz_1
13b0e960a,1024,1024,"[28.0, 636.0, 76.0, 31.0]",ethz_1
13b0e960a,1024,1024,"[895.0, 595.0, 79.0, 35.0]",ethz_1
13b0e960a,1024,1024,"[337.0, 737.0, 46.0, 35.0]",ethz_1
13b0e960a,1024,1024,"[474.0, 409.0, 59.0, 35.0]",ethz_1
13b0e960a,1024,1024,"[787.0, 385.0, 80.0, 47.0]",ethz_1
13b0e960a,1024,1024,"[813.0, 567.0, 52.0, 52.0]",ethz_1
13b0e960a,1024,1024,"[412.0, 445.0, 60.0, 44.0]",ethz_1
13b0e960a,1024,1024,"[403.0, 378.0, 100.0, 38.0]",ethz_1
13b0e960a,1024,1024,"[992.0, 880.0, 32.0, 47.0]",ethz_1
13b0e960a,1024,1024,"[260.0, 151.0, 83.0, 41.0]",ethz_1
13b0e960a,1024,1024,"[869.0, 96.0, 47.0, 48.0]",ethz_1
13b0e960a,1024,1024,"[294.0, 889.0, 78.0, 40.0]",ethz_1
13b0e960a,1024,1024,"[203.0, 681.0, 77.0, 32.0]",ethz_1
13b0e960a,1024,1024,"[403.0, 781.0, 67.0, 43.0]",ethz_1
13b0e960a,1024,1024,"[129.0, 603.0, 85.0, 26.0]",ethz_1
13b0e960a,1024,1024,"[647.0, 834.0, 58.0, 41.0]",ethz_1
13b0e960a,1024,1024,"[570.0, 768.0, 105.0, 41.0]",ethz_1
13b0e960a,1024,1024,"[672.0, 334.0, 128.0, 41.0]",ethz_1
13b0e960a,1024,1024,"[322.0, 568.0, 109.0, 57.0]",ethz_1
13b0e960a,1024,1024,"[0.0, 419.0, 21.0, 45.0]",ethz_1
13b0e960a,1024,1024,"[1006.0, 72.0, 18.0, 58.0]",ethz_1
13c91a4ed,1024,1024,"[271.0, 747.0, 133.0, 100.0]",arvalis_3
13c91a4ed,1024,1024,"[540.0, 151.0, 100.0, 94.0]",arvalis_3
13c91a4ed,1024,1024,"[327.0, 204.0, 92.0, 77.0]",arvalis_3
13c91a4ed,1024,1024,"[104.0, 924.0, 113.0, 100.0]",arvalis_3
13c91a4ed,1024,1024,"[197.0, 545.0, 120.0, 92.0]",arvalis_3
13c91a4ed,1024,1024,"[48.0, 752.0, 69.0, 74.0]",arvalis_3
13c91a4ed,1024,1024,"[611.0, 842.0, 105.0, 77.0]",arvalis_3
13c91a4ed,1024,1024,"[535.0, 660.0, 102.0, 82.0]",arvalis_3
13c91a4ed,1024,1024,"[663.0, 189.0, 120.0, 148.0]",arvalis_3
13c91a4ed,1024,1024,"[550.0, 747.0, 156.0, 82.0]",arvalis_3
13c91a4ed,1024,1024,"[0.0, 445.0, 71.0, 100.0]",arvalis_3
13c91a4ed,1024,1024,"[860.0, 522.0, 130.0, 84.0]",arvalis_3
13c91a4ed,1024,1024,"[0.0, 232.0, 38.0, 139.0]",arvalis_3
13c91a4ed,1024,1024,"[483.0, 473.0, 105.0, 126.0]",arvalis_3
13c91a4ed,1024,1024,"[952.0, 888.0, 72.0, 46.0]",arvalis_3
13c91a4ed,1024,1024,"[197.0, 184.0, 79.0, 77.0]",arvalis_3
13c91a4ed,1024,1024,"[345.0, 908.0, 113.0, 90.0]",arvalis_3
13c91a4ed,1024,1024,"[721.0, 739.0, 151.0, 90.0]",arvalis_3
13c91a4ed,1024,1024,"[640.0, 2.0, 189.0, 77.0]",arvalis_3
13c91a4ed,1024,1024,"[601.0, 407.0, 95.0, 125.0]",arvalis_3
13c91a4ed,1024,1024,"[76.0, 151.0, 95.0, 92.0]",arvalis_3
13c91a4ed,1024,1024,"[591.0, 604.0, 110.0, 66.0]",arvalis_3
13c91a4ed,1024,1024,"[437.0, 51.0, 75.0, 87.0]",arvalis_3
13c91a4ed,1024,1024,"[373.0, 399.0, 115.0, 69.0]",arvalis_3
13c91a4ed,1024,1024,"[7.0, 389.0, 77.0, 69.0]",arvalis_3
13c91a4ed,1024,1024,"[668.0, 66.0, 194.0, 85.0]",arvalis_3
13c91a4ed,1024,1024,"[491.0, 1008.0, 92.0, 16.0]",arvalis_3
13c91a4ed,1024,1024,"[504.0, 939.0, 100.0, 85.0]",arvalis_3
13c91a4ed,1024,1024,"[166.0, 747.0, 69.0, 69.0]",arvalis_3
13c91a4ed,1024,1024,"[38.0, 906.0, 74.0, 69.0]",arvalis_3
13c91a4ed,1024,1024,"[299.0, 432.0, 79.0, 64.0]",arvalis_3
13c91a4ed,1024,1024,"[161.0, 281.0, 66.0, 72.0]",arvalis_3
13c91a4ed,1024,1024,"[678.0, 527.0, 66.0, 69.0]",arvalis_3
13c91a4ed,1024,1024,"[220.0, 878.0, 89.0, 99.0]",arvalis_3
13c91a4ed,1024,1024,"[0.0, 89.0, 79.0, 108.0]",arvalis_3
13c91a4ed,1024,1024,"[366.0, 12.0, 89.0, 80.0]",arvalis_3
13c91a4ed,1024,1024,"[40.0, 622.0, 59.0, 56.0]",arvalis_3
13c91a4ed,1024,1024,"[660.0, 332.0, 84.0, 85.0]",arvalis_3
13c91a4ed,1024,1024,"[133.0, 56.0, 66.0, 66.0]",arvalis_3
13c91a4ed,1024,1024,"[110.0, 517.0, 58.0, 105.0]",arvalis_3
13c91a4ed,1024,1024,"[939.0, 442.0, 82.0, 80.0]",arvalis_3
13c91a4ed,1024,1024,"[734.0, 343.0, 90.0, 69.0]",arvalis_3
13c91a4ed,1024,1024,"[232.0, 414.0, 59.0, 54.0]",arvalis_3
13c91a4ed,1024,1024,"[291.0, 2.0, 144.0, 54.0]",arvalis_3
13c91a4ed,1024,1024,"[56.0, 2.0, 107.0, 28.0]",arvalis_3
13c91a4ed,1024,1024,"[445.0, 550.0, 54.0, 61.0]",arvalis_3
13c91a4ed,1024,1024,"[972.0, 115.0, 52.0, 74.0]",arvalis_3
13c91a4ed,1024,1024,"[947.0, 184.0, 77.0, 51.0]",arvalis_3
13c91a4ed,1024,1024,"[972.0, 327.0, 52.0, 51.0]",arvalis_3
13c91a4ed,1024,1024,"[980.0, 596.0, 44.0, 46.0]",arvalis_3
13c91a4ed,1024,1024,"[944.0, 696.0, 80.0, 59.0]",arvalis_3
13c91a4ed,1024,1024,"[727.0, 660.0, 87.0, 59.0]",arvalis_3
13d56dca0,1024,1024,"[35.0, 922.0, 69.0, 66.0]",rres_1
13d56dca0,1024,1024,"[133.0, 853.0, 63.0, 81.0]",rres_1
13d56dca0,1024,1024,"[675.0, 988.0, 57.0, 36.0]",rres_1
13d56dca0,1024,1024,"[658.0, 897.0, 70.0, 70.0]",rres_1
13d56dca0,1024,1024,"[912.0, 884.0, 94.0, 69.0]",rres_1
13d56dca0,1024,1024,"[940.0, 989.0, 55.0, 35.0]",rres_1
13d56dca0,1024,1024,"[785.0, 842.0, 59.0, 58.0]",rres_1
13d56dca0,1024,1024,"[983.0, 779.0, 41.0, 71.0]",rres_1
13d56dca0,1024,1024,"[952.0, 719.0, 72.0, 49.0]",rres_1
13d56dca0,1024,1024,"[852.0, 753.0, 82.0, 126.0]",rres_1
13d56dca0,1024,1024,"[817.0, 746.0, 56.0, 65.0]",rres_1
13d56dca0,1024,1024,"[845.0, 690.0, 65.0, 67.0]",rres_1
13d56dca0,1024,1024,"[794.0, 692.0, 58.0, 67.0]",rres_1
13d56dca0,1024,1024,"[614.0, 741.0, 80.0, 73.0]",rres_1
13d56dca0,1024,1024,"[566.0, 653.0, 101.0, 83.0]",rres_1
13d56dca0,1024,1024,"[449.0, 853.0, 104.0, 89.0]",rres_1
13d56dca0,1024,1024,"[384.0, 756.0, 69.0, 89.0]",rres_1
13d56dca0,1024,1024,"[576.0, 559.0, 95.0, 90.0]",rres_1
13d56dca0,1024,1024,"[534.0, 493.0, 68.0, 70.0]",rres_1
13d56dca0,1024,1024,"[240.0, 547.0, 71.0, 67.0]",rres_1
13d56dca0,1024,1024,"[441.0, 426.0, 90.0, 95.0]",rres_1
13d56dca0,1024,1024,"[494.0, 390.0, 65.0, 71.0]",rres_1
13d56dca0,1024,1024,"[447.0, 351.0, 73.0, 61.0]",rres_1
13d56dca0,1024,1024,"[306.0, 371.0, 80.0, 59.0]",rres_1
13d56dca0,1024,1024,"[733.0, 400.0, 88.0, 100.0]",rres_1
13d56dca0,1024,1024,"[588.0, 314.0, 70.0, 68.0]",rres_1
13d56dca0,1024,1024,"[630.0, 287.0, 67.0, 59.0]",rres_1
13d56dca0,1024,1024,"[848.0, 375.0, 55.0, 83.0]",rres_1
13d56dca0,1024,1024,"[885.0, 320.0, 70.0, 100.0]",rres_1
13d56dca0,1024,1024,"[951.0, 304.0, 73.0, 86.0]",rres_1
13d56dca0,1024,1024,"[774.0, 224.0, 68.0, 74.0]",rres_1
13d56dca0,1024,1024,"[833.0, 167.0, 76.0, 90.0]",rres_1
13d56dca0,1024,1024,"[789.0, 127.0, 62.0, 103.0]",rres_1
13d56dca0,1024,1024,"[558.0, 169.0, 77.0, 56.0]",rres_1
13d56dca0,1024,1024,"[519.0, 108.0, 82.0, 74.0]",rres_1
13d56dca0,1024,1024,"[576.0, 33.0, 86.0, 80.0]",rres_1
13d56dca0,1024,1024,"[255.0, 194.0, 91.0, 99.0]",rres_1
13d56dca0,1024,1024,"[310.0, 111.0, 91.0, 73.0]",rres_1
13d56dca0,1024,1024,"[132.0, 98.0, 65.0, 71.0]",rres_1
13d56dca0,1024,1024,"[281.0, 1.0, 67.0, 70.0]",rres_1
13d56dca0,1024,1024,"[170.0, 282.0, 60.0, 82.0]",rres_1
13d56dca0,1024,1024,"[129.0, 267.0, 55.0, 88.0]",rres_1
13d56dca0,1024,1024,"[87.0, 232.0, 57.0, 61.0]",rres_1
13d56dca0,1024,1024,"[12.0, 260.0, 59.0, 61.0]",rres_1
13d56dca0,1024,1024,"[0.0, 417.0, 58.0, 63.0]",rres_1
13d56dca0,1024,1024,"[6.0, 479.0, 83.0, 49.0]",rres_1
13d56dca0,1024,1024,"[68.0, 522.0, 77.0, 59.0]",rres_1
13d56dca0,1024,1024,"[896.0, 61.0, 68.0, 71.0]",rres_1
13d56dca0,1024,1024,"[975.0, 26.0, 49.0, 105.0]",rres_1
13d56dca0,1024,1024,"[346.0, 941.0, 81.0, 76.0]",rres_1
13d56dca0,1024,1024,"[242.0, 953.0, 65.0, 58.0]",rres_1
13d56dca0,1024,1024,"[153.0, 939.0, 58.0, 63.0]",rres_1
13d56dca0,1024,1024,"[205.0, 821.0, 88.0, 70.0]",rres_1
13d56dca0,1024,1024,"[786.0, 52.0, 61.0, 67.0]",rres_1
13d56dca0,1024,1024,"[730.0, 540.0, 61.0, 67.0]",rres_1
13d56dca0,1024,1024,"[435.0, 1.0, 90.0, 37.0]",rres_1
13d56dca0,1024,1024,"[296.0, 65.0, 79.0, 78.0]",rres_1
13d56dca0,1024,1024,"[677.0, 0.0, 43.0, 12.0]",rres_1
13d56dca0,1024,1024,"[793.0, 29.0, 86.0, 54.0]",rres_1
13d56dca0,1024,1024,"[704.0, 394.0, 66.0, 62.0]",rres_1
13d56dca0,1024,1024,"[626.0, 999.0, 45.0, 25.0]",rres_1
13d56dca0,1024,1024,"[231.0, 1001.0, 51.0, 23.0]",rres_1
13d56dca0,1024,1024,"[76.0, 289.0, 58.0, 65.0]",rres_1
13d56dca0,1024,1024,"[997.0, 0.0, 27.0, 29.0]",rres_1
13f7f0e24,1024,1024,"[837.0, 248.0, 74.0, 79.0]",arvalis_2
13f7f0e24,1024,1024,"[688.0, 0.0, 136.0, 38.0]",arvalis_2
13f7f0e24,1024,1024,"[711.0, 890.0, 97.0, 121.0]",arvalis_2
13f7f0e24,1024,1024,"[607.0, 901.0, 102.0, 112.0]",arvalis_2
13f7f0e24,1024,1024,"[61.0, 653.0, 134.0, 107.0]",arvalis_2
13f7f0e24,1024,1024,"[132.0, 361.0, 80.0, 81.0]",arvalis_2
13f7f0e24,1024,1024,"[0.0, 107.0, 66.0, 81.0]",arvalis_2
13f7f0e24,1024,1024,"[675.0, 204.0, 82.0, 98.0]",arvalis_2
13f7f0e24,1024,1024,"[552.0, 171.0, 149.0, 105.0]",arvalis_2
13f7f0e24,1024,1024,"[683.0, 770.0, 79.0, 87.0]",arvalis_2
13f7f0e24,1024,1024,"[524.0, 61.0, 85.0, 82.0]",arvalis_2
13f7f0e24,1024,1024,"[866.0, 97.0, 103.0, 82.0]",arvalis_2
13f7f0e24,1024,1024,"[440.0, 143.0, 130.0, 136.0]",arvalis_2
13f7f0e24,1024,1024,"[576.0, 268.0, 107.0, 87.0]",arvalis_2
13f7f0e24,1024,1024,"[657.0, 0.0, 103.0, 89.0]",arvalis_2
13f7f0e24,1024,1024,"[2.0, 847.0, 77.0, 107.0]",arvalis_2
140ef3997,1024,1024,"[87.0, 645.0, 79.0, 87.0]",arvalis_3
140ef3997,1024,1024,"[384.0, 565.0, 83.0, 77.0]",arvalis_3
140ef3997,1024,1024,"[146.0, 743.0, 85.0, 100.0]",arvalis_3
140ef3997,1024,1024,"[939.0, 655.0, 85.0, 82.0]",arvalis_3
140ef3997,1024,1024,"[785.0, 71.0, 77.0, 103.0]",arvalis_3
140ef3997,1024,1024,"[64.0, 89.0, 81.0, 79.0]",arvalis_3
140ef3997,1024,1024,"[7.0, 874.0, 58.0, 127.0]",arvalis_3
140ef3997,1024,1024,"[627.0, 35.0, 79.0, 75.0]",arvalis_3
140ef3997,1024,1024,"[128.0, 250.0, 89.0, 77.0]",arvalis_3
140ef3997,1024,1024,"[748.0, 663.0, 86.0, 79.0]",arvalis_3
140ef3997,1024,1024,"[43.0, 389.0, 95.0, 69.0]",arvalis_3
140ef3997,1024,1024,"[509.0, 230.0, 85.0, 102.0]",arvalis_3
140ef3997,1024,1024,"[803.0, 337.0, 69.0, 75.0]",arvalis_3
140ef3997,1024,1024,"[309.0, 821.0, 72.0, 95.0]",arvalis_3
140ef3997,1024,1024,"[478.0, 880.0, 67.0, 92.0]",arvalis_3
140ef3997,1024,1024,"[453.0, 276.0, 61.0, 69.0]",arvalis_3
140ef3997,1024,1024,"[1004.0, 546.0, 20.0, 74.0]",arvalis_3
140ef3997,1024,1024,"[409.0, 381.0, 79.0, 74.0]",arvalis_3
140ef3997,1024,1024,"[276.0, 225.0, 84.0, 69.0]",arvalis_3
140ef3997,1024,1024,"[275.0, 503.0, 70.0, 75.0]",arvalis_3
140ef3997,1024,1024,"[417.0, 76.0, 71.0, 82.0]",arvalis_3
140ef3997,1024,1024,"[232.0, 622.0, 80.0, 87.0]",arvalis_3
140ef3997,1024,1024,"[289.0, 25.0, 71.0, 74.0]",arvalis_3
140ef3997,1024,1024,"[870.0, 294.0, 54.0, 100.0]",arvalis_3
140ef3997,1024,1024,"[665.0, 752.0, 72.0, 72.0]",arvalis_3
140ef3997,1024,1024,"[775.0, 445.0, 80.0, 74.0]",arvalis_3
140ef3997,1024,1024,"[378.0, 819.0, 77.0, 89.0]",arvalis_3
140ef3997,1024,1024,"[453.0, 2.0, 89.0, 74.0]",arvalis_3
140ef3997,1024,1024,"[942.0, 273.0, 61.0, 57.0]",arvalis_3
140ef3997,1024,1024,"[890.0, 821.0, 67.0, 69.0]",arvalis_3
140ef3997,1024,1024,"[343.0, 401.0, 79.0, 70.0]",arvalis_3
140ef3997,1024,1024,"[174.0, 138.0, 51.0, 59.0]",arvalis_3
140ef3997,1024,1024,"[84.0, 448.0, 77.0, 87.0]",arvalis_3
140ef3997,1024,1024,"[294.0, 87.0, 77.0, 74.0]",arvalis_3
140ef3997,1024,1024,"[811.0, 15.0, 56.0, 64.0]",arvalis_3
140ef3997,1024,1024,"[747.0, 491.0, 82.0, 82.0]",arvalis_3
140ef3997,1024,1024,"[373.0, 0.0, 85.0, 69.0]",arvalis_3
140ef3997,1024,1024,"[696.0, 151.0, 54.0, 58.0]",arvalis_3
140ef3997,1024,1024,"[816.0, 732.0, 69.0, 74.0]",arvalis_3
140ef3997,1024,1024,"[952.0, 97.0, 72.0, 118.0]",arvalis_3
140ef3997,1024,1024,"[176.0, 30.0, 80.0, 72.0]",arvalis_3
140ef3997,1024,1024,"[878.0, 739.0, 94.0, 62.0]",arvalis_3
140ef3997,1024,1024,"[460.0, 58.0, 80.0, 72.0]",arvalis_3
140ef3997,1024,1024,"[97.0, 161.0, 59.0, 59.0]",arvalis_3
140ef3997,1024,1024,"[296.0, 286.0, 80.0, 72.0]",arvalis_3
140ef3997,1024,1024,"[376.0, 314.0, 77.0, 59.0]",arvalis_3
140ef3997,1024,1024,"[698.0, 215.0, 75.0, 61.0]",arvalis_3
140ef3997,1024,1024,"[88.0, 927.0, 70.0, 97.0]",arvalis_3
140ef3997,1024,1024,"[862.0, 53.0, 74.0, 51.0]",arvalis_3
140ef3997,1024,1024,"[906.0, 340.0, 54.0, 90.0]",arvalis_3
140ef3997,1024,1024,"[885.0, 430.0, 90.0, 56.0]",arvalis_3
140ef3997,1024,1024,"[970.0, 337.0, 54.0, 93.0]",arvalis_3
140ef3997,1024,1024,"[994.0, 622.0, 30.0, 56.0]",arvalis_3
140ef3997,1024,1024,"[819.0, 921.0, 97.0, 64.0]",arvalis_3
140ef3997,1024,1024,"[837.0, 967.0, 105.0, 57.0]",arvalis_3
140ef3997,1024,1024,"[921.0, 38.0, 52.0, 79.0]",arvalis_3
1436244cc,1024,1024,"[20, 9, 73, 51]",arvalis_1
1436244cc,1024,1024,"[182, 32, 57, 53]",arvalis_1
1436244cc,1024,1024,"[55, 144, 61, 52]",arvalis_1
1436244cc,1024,1024,"[0, 184, 61, 53]",arvalis_1
1436244cc,1024,1024,"[0, 291, 24, 69]",arvalis_1
1436244cc,1024,1024,"[130, 236, 61, 77]",arvalis_1
1436244cc,1024,1024,"[232, 164, 89, 87]",arvalis_1
1436244cc,1024,1024,"[318, 109, 55, 51]",arvalis_1
1436244cc,1024,1024,"[37, 375, 92, 73]",arvalis_1
1436244cc,1024,1024,"[157, 387, 63, 70]",arvalis_1
1436244cc,1024,1024,"[275, 289, 60, 59]",arvalis_1
1436244cc,1024,1024,"[355, 274, 60, 90]",arvalis_1
1436244cc,1024,1024,"[0, 945, 55, 73]",arvalis_1
1436244cc,1024,1024,"[243, 950, 81, 74]",arvalis_1
1436244cc,1024,1024,"[23, 820, 65, 89]",arvalis_1
1436244cc,1024,1024,"[107, 873, 60, 72]",arvalis_1
1436244cc,1024,1024,"[187, 816, 88, 91]",arvalis_1
1436244cc,1024,1024,"[0, 697, 76, 72]",arvalis_1
1436244cc,1024,1024,"[131, 587, 51, 83]",arvalis_1
1436244cc,1024,1024,"[144, 546, 57, 65]",arvalis_1
1436244cc,1024,1024,"[206, 664, 70, 69]",arvalis_1
1436244cc,1024,1024,"[344, 770, 65, 61]",arvalis_1
1436244cc,1024,1024,"[379, 855, 59, 57]",arvalis_1
1436244cc,1024,1024,"[346, 636, 54, 61]",arvalis_1
1436244cc,1024,1024,"[224, 484, 91, 105]",arvalis_1
1436244cc,1024,1024,"[541, 60, 66, 92]",arvalis_1
1436244cc,1024,1024,"[412, 0, 110, 113]",arvalis_1
1436244cc,1024,1024,"[600, 410, 89, 63]",arvalis_1
1436244cc,1024,1024,"[659, 517, 86, 48]",arvalis_1
1436244cc,1024,1024,"[807, 534, 64, 55]",arvalis_1
1436244cc,1024,1024,"[517, 576, 72, 89]",arvalis_1
1436244cc,1024,1024,"[641, 667, 64, 75]",arvalis_1
1436244cc,1024,1024,"[593, 743, 70, 43]",arvalis_1
1436244cc,1024,1024,"[739, 739, 93, 47]",arvalis_1
1436244cc,1024,1024,"[827, 754, 93, 67]",arvalis_1
1436244cc,1024,1024,"[851, 841, 128, 63]",arvalis_1
1436244cc,1024,1024,"[693, 634, 127, 94]",arvalis_1
1436244cc,1024,1024,"[892, 615, 74, 60]",arvalis_1
1436244cc,1024,1024,"[996, 565, 28, 62]",arvalis_1
1436244cc,1024,1024,"[899, 417, 67, 57]",arvalis_1
1436244cc,1024,1024,"[854, 384, 48, 60]",arvalis_1
1436244cc,1024,1024,"[839, 324, 77, 63]",arvalis_1
1436244cc,1024,1024,"[732, 286, 59, 52]",arvalis_1
1436244cc,1024,1024,"[793, 265, 67, 70]",arvalis_1
1436244cc,1024,1024,"[608, 241, 64, 105]",arvalis_1
1436244cc,1024,1024,"[716, 140, 52, 61]",arvalis_1
1436244cc,1024,1024,"[944, 267, 80, 72]",arvalis_1
1436244cc,1024,1024,"[970, 92, 54, 65]",arvalis_1
1436244cc,1024,1024,"[884, 117, 50, 69]",arvalis_1
1436244cc,1024,1024,"[830, 183, 62, 67]",arvalis_1
1436244cc,1024,1024,"[812, 37, 68, 94]",arvalis_1
1436244cc,1024,1024,"[720, 27, 74, 72]",arvalis_1
1436244cc,1024,1024,"[611, 348, 151, 60]",arvalis_1
1436244cc,1024,1024,"[924, 1003, 68, 21]",arvalis_1
1436244cc,1024,1024,"[747, 1003, 63, 21]",arvalis_1
1436244cc,1024,1024,"[477, 905, 84, 88]",arvalis_1
1443b3f7a,1024,1024,"[5.0, 538.0, 99.0, 72.0]",rres_1
1443b3f7a,1024,1024,"[99.0, 466.0, 80.0, 78.0]",rres_1
1443b3f7a,1024,1024,"[120.0, 592.0, 70.0, 59.0]",rres_1
1443b3f7a,1024,1024,"[50.0, 682.0, 101.0, 73.0]",rres_1
1443b3f7a,1024,1024,"[99.0, 755.0, 73.0, 58.0]",rres_1
1443b3f7a,1024,1024,"[150.0, 712.0, 46.0, 51.0]",rres_1
1443b3f7a,1024,1024,"[180.0, 630.0, 104.0, 106.0]",rres_1
1443b3f7a,1024,1024,"[98.0, 645.0, 76.0, 52.0]",rres_1
1443b3f7a,1024,1024,"[290.0, 496.0, 86.0, 70.0]",rres_1
1443b3f7a,1024,1024,"[330.0, 428.0, 94.0, 72.0]",rres_1
1443b3f7a,1024,1024,"[477.0, 607.0, 70.0, 67.0]",rres_1
1443b3f7a,1024,1024,"[459.0, 673.0, 91.0, 71.0]",rres_1
1443b3f7a,1024,1024,"[281.0, 787.0, 67.0, 96.0]",rres_1
1443b3f7a,1024,1024,"[351.0, 780.0, 69.0, 109.0]",rres_1
1443b3f7a,1024,1024,"[395.0, 868.0, 80.0, 82.0]",rres_1
1443b3f7a,1024,1024,"[246.0, 880.0, 67.0, 67.0]",rres_1
1443b3f7a,1024,1024,"[256.0, 970.0, 67.0, 54.0]",rres_1
1443b3f7a,1024,1024,"[138.0, 969.0, 70.0, 55.0]",rres_1
1443b3f7a,1024,1024,"[654.0, 949.0, 130.0, 75.0]",rres_1
1443b3f7a,1024,1024,"[863.0, 987.0, 65.0, 36.0]",rres_1
1443b3f7a,1024,1024,"[544.0, 902.0, 93.0, 45.0]",rres_1
1443b3f7a,1024,1024,"[858.0, 711.0, 73.0, 90.0]",rres_1
1443b3f7a,1024,1024,"[943.0, 796.0, 50.0, 75.0]",rres_1
1443b3f7a,1024,1024,"[953.0, 743.0, 71.0, 70.0]",rres_1
1443b3f7a,1024,1024,"[902.0, 680.0, 94.0, 67.0]",rres_1
1443b3f7a,1024,1024,"[927.0, 629.0, 74.0, 61.0]",rres_1
1443b3f7a,1024,1024,"[878.0, 902.0, 72.0, 61.0]",rres_1
1443b3f7a,1024,1024,"[824.0, 534.0, 73.0, 73.0]",rres_1
1443b3f7a,1024,1024,"[892.0, 565.0, 60.0, 65.0]",rres_1
1443b3f7a,1024,1024,"[772.0, 440.0, 74.0, 83.0]",rres_1
1443b3f7a,1024,1024,"[946.0, 432.0, 67.0, 61.0]",rres_1
1443b3f7a,1024,1024,"[766.0, 311.0, 79.0, 82.0]",rres_1
1443b3f7a,1024,1024,"[731.0, 203.0, 63.0, 61.0]",rres_1
1443b3f7a,1024,1024,"[575.0, 244.0, 72.0, 66.0]",rres_1
1443b3f7a,1024,1024,"[570.0, 186.0, 76.0, 71.0]",rres_1
1443b3f7a,1024,1024,"[440.0, 212.0, 78.0, 58.0]",rres_1
1443b3f7a,1024,1024,"[515.0, 253.0, 58.0, 58.0]",rres_1
1443b3f7a,1024,1024,"[473.0, 131.0, 74.0, 70.0]",rres_1
1443b3f7a,1024,1024,"[365.0, 148.0, 103.0, 86.0]",rres_1
1443b3f7a,1024,1024,"[0.0, 260.0, 78.0, 88.0]",rres_1
1443b3f7a,1024,1024,"[4.0, 360.0, 61.0, 74.0]",rres_1
